Source,Target,Relation
AshishH47503036,SharwanKumarR20,friend_of_follower
Suman034491,@BJP4Bengal,follower
Suman034491,AS38523591,friend_of_follower
Suman034491,SanaliSpark,friend_of_follower
Suman034491,iNisha_bharti,friend_of_follower
Suman034491,VikasVidyarthi5,friend_of_follower
Suman034491,Sarikazhb,friend_of_follower
Suman034491,shruti__om,friend_of_follower
Suman034491,PoonamV9838,friend_of_follower
Suman034491,amrita_sayu,friend_of_follower
Suman034491,ROHITBI00738070,friend_of_follower
Suman034491,Saloni18813048,friend_of_follower
Suman034491,Yogitag002,friend_of_follower
Suman034491,Sudesh19609551,friend_of_follower
Suman034491,AnuragC85570787,friend_of_follower
Suman034491,MadhavPandeyG70,friend_of_follower
Suman034491,missmusicalj,friend_of_follower
Suman034491,Supriya7432,friend_of_follower
Suman034491,jagdish78442932,friend_of_follower
Suman034491,SHANIMONITOR,friend_of_follower
Suman034491,Kayasth_Queen,friend_of_follower
Suman034491,SharwanKumarR20,friend_of_follower
Krishno5678,@BJP4Bengal,follower
Krishno5678,AS38523591,friend_of_follower
Krishno5678,SanaliSpark,friend_of_follower
Krishno5678,iNisha_bharti,friend_of_follower
Krishno5678,VikasVidyarthi5,friend_of_follower
Krishno5678,Sarikazhb,friend_of_follower
Krishno5678,shruti__om,friend_of_follower
Krishno5678,PoonamV9838,friend_of_follower
Krishno5678,amrita_sayu,friend_of_follower
Krishno5678,ROHITBI00738070,friend_of_follower
Krishno5678,Saloni18813048,friend_of_follower
Krishno5678,Yogitag002,friend_of_follower
Krishno5678,Sudesh19609551,friend_of_follower
Krishno5678,AnuragC85570787,friend_of_follower
Krishno5678,MadhavPandeyG70,friend_of_follower
Krishno5678,missmusicalj,friend_of_follower
Krishno5678,Supriya7432,friend_of_follower
Krishno5678,jagdish78442932,friend_of_follower
Krishno5678,SHANIMONITOR,friend_of_follower
Krishno5678,Kayasth_Queen,friend_of_follower
Krishno5678,SharwanKumarR20,friend_of_follower
Ravindr13094023,@BJP4Bengal,follower
ShetyeHarsh1,Ravindr13094023,follower_of_follower
Shreenath_Agro,Ravindr13094023,follower_of_follower
khushi2690,Ravindr13094023,follower_of_follower
Ravindr13094023,ShetyeHarsh1,friend_of_follower
Ravindr13094023,Shreenath_Agro,friend_of_follower
Ravindr13094023,khushi2690,friend_of_follower
RajeshK99397382,@BJP4Bengal,follower
RajeshK99397382,ShetyeHarsh1,friend_of_follower
RajeshK99397382,Shreenath_Agro,friend_of_follower
RajeshK99397382,khushi2690,friend_of_follower
KapilNagesh,@BJP4Bengal,follower
AlishaChandira,KapilNagesh,follower_of_follower
iShreyalSingh,KapilNagesh,follower_of_follower
tinkuchaubey50,KapilNagesh,follower_of_follower
brijendra9585,KapilNagesh,follower_of_follower
Next10YearsModi,KapilNagesh,follower_of_follower
Siddhar24634533,KapilNagesh,follower_of_follower
imjamebond,KapilNagesh,follower_of_follower
PKSRanaG,KapilNagesh,follower_of_follower
MithunDADAfan,KapilNagesh,follower_of_follower
Shankar54772333,KapilNagesh,follower_of_follower
GopalShadhu,KapilNagesh,follower_of_follower
Sanghi_wrath,KapilNagesh,follower_of_follower
ramfool_gurjar,KapilNagesh,follower_of_follower
shashi_talk,KapilNagesh,follower_of_follower
sidragh1,KapilNagesh,follower_of_follower
RAJPOOT55532237,KapilNagesh,follower_of_follower
AsliDhongi,KapilNagesh,follower_of_follower
singhsanjaychau,KapilNagesh,follower_of_follower
PointShubh,KapilNagesh,follower_of_follower
Ancient_Hindu,KapilNagesh,follower_of_follower
KapilNagesh,AlishaChandira,friend_of_follower
KapilNagesh,iShreyalSingh,friend_of_follower
KapilNagesh,tinkuchaubey50,friend_of_follower
KapilNagesh,brijendra9585,friend_of_follower
KapilNagesh,Next10YearsModi,friend_of_follower
KapilNagesh,Siddhar24634533,friend_of_follower
KapilNagesh,imjamebond,friend_of_follower
KapilNagesh,PKSRanaG,friend_of_follower
KapilNagesh,MithunDADAfan,friend_of_follower
KapilNagesh,Shankar54772333,friend_of_follower
KapilNagesh,GopalShadhu,friend_of_follower
KapilNagesh,Sanghi_wrath,friend_of_follower
KapilNagesh,ramfool_gurjar,friend_of_follower
KapilNagesh,shashi_talk,friend_of_follower
KapilNagesh,sidragh1,friend_of_follower
KapilNagesh,RAJPOOT55532237,friend_of_follower
KapilNagesh,AsliDhongi,friend_of_follower
KapilNagesh,singhsanjaychau,friend_of_follower
KapilNagesh,PointShubh,friend_of_follower
KapilNagesh,Ancient_Hindu,friend_of_follower
SkKaush69704765,@BJP4Bengal,follower
Nitesh_jeewad,SkKaush69704765,follower_of_follower
SkKaush69704765,Nitesh_jeewad,friend_of_follower
PujaMon37361657,@BJP4Bengal,follower
PujaMon37361657,Nitesh_jeewad,friend_of_follower
GurjarManmeet,@BJP4Bengal,follower
lokraj99981784,@BJP4Bengal,follower
lokraj99981784,Nitesh_jeewad,friend_of_follower
VsbBabu,@BJP4Bengal,follower
amitghosh76,@BJP4Bengal,follower
SubhasYadaw,@BJP4Bengal,follower
lakheshawar,SubhasYadaw,follower_of_follower
sahu_chandram,SubhasYadaw,follower_of_follower
manjeshojha,SubhasYadaw,follower_of_follower
Rajkumarhappy1,SubhasYadaw,follower_of_follower
Rudrakshmishraa,SubhasYadaw,follower_of_follower
RpsBasti,SubhasYadaw,follower_of_follower
Akash36garh,SubhasYadaw,follower_of_follower
sMk8ReFvEhl6bE4,SubhasYadaw,follower_of_follower
iAmanKumarRana,SubhasYadaw,follower_of_follower
BNNNEWS16,SubhasYadaw,follower_of_follower
SuwaniPatel,SubhasYadaw,follower_of_follower
Nikhils47368480,SubhasYadaw,follower_of_follower
Aradhan29276778,SubhasYadaw,follower_of_follower
AbhayJaiswal_,SubhasYadaw,follower_of_follower
yD5EBOUTw4cJiok,SubhasYadaw,follower_of_follower
BkKwZf6yutqHSCD,SubhasYadaw,follower_of_follower
KhileshwarBJP,SubhasYadaw,follower_of_follower
jagat_smily,SubhasYadaw,follower_of_follower
RohitSa37577039,SubhasYadaw,follower_of_follower
ManishPunacha1,SubhasYadaw,follower_of_follower
SubhasYadaw,lakheshawar,friend_of_follower
SubhasYadaw,sahu_chandram,friend_of_follower
SubhasYadaw,manjeshojha,friend_of_follower
SubhasYadaw,Rajkumarhappy1,friend_of_follower
SubhasYadaw,Rudrakshmishraa,friend_of_follower
SubhasYadaw,RpsBasti,friend_of_follower
SubhasYadaw,Akash36garh,friend_of_follower
SubhasYadaw,sMk8ReFvEhl6bE4,friend_of_follower
SubhasYadaw,iAmanKumarRana,friend_of_follower
SubhasYadaw,BNNNEWS16,friend_of_follower
SubhasYadaw,SuwaniPatel,friend_of_follower
SubhasYadaw,Nikhils47368480,friend_of_follower
SubhasYadaw,Aradhan29276778,friend_of_follower
SubhasYadaw,AbhayJaiswal_,friend_of_follower
SubhasYadaw,yD5EBOUTw4cJiok,friend_of_follower
SubhasYadaw,BkKwZf6yutqHSCD,friend_of_follower
SubhasYadaw,KhileshwarBJP,friend_of_follower
SubhasYadaw,jagat_smily,friend_of_follower
SubhasYadaw,RohitSa37577039,friend_of_follower
SubhasYadaw,ManishPunacha1,friend_of_follower
MdAHossain19,@BJP4Bengal,follower
MdAHossain19,lakheshawar,friend_of_follower
MdAHossain19,sahu_chandram,friend_of_follower
MdAHossain19,manjeshojha,friend_of_follower
MdAHossain19,Rajkumarhappy1,friend_of_follower
MdAHossain19,Rudrakshmishraa,friend_of_follower
MdAHossain19,RpsBasti,friend_of_follower
MdAHossain19,Akash36garh,friend_of_follower
MdAHossain19,sMk8ReFvEhl6bE4,friend_of_follower
MdAHossain19,iAmanKumarRana,friend_of_follower
MdAHossain19,BNNNEWS16,friend_of_follower
MdAHossain19,SuwaniPatel,friend_of_follower
MdAHossain19,Nikhils47368480,friend_of_follower
MdAHossain19,Aradhan29276778,friend_of_follower
MdAHossain19,AbhayJaiswal_,friend_of_follower
MdAHossain19,yD5EBOUTw4cJiok,friend_of_follower
MdAHossain19,BkKwZf6yutqHSCD,friend_of_follower
MdAHossain19,KhileshwarBJP,friend_of_follower
MdAHossain19,jagat_smily,friend_of_follower
MdAHossain19,RohitSa37577039,friend_of_follower
MdAHossain19,ManishPunacha1,friend_of_follower
SGujar5,@BJP4Bengal,follower
anubhavpandeyan,SGujar5,follower_of_follower
Roopa61960073,SGujar5,follower_of_follower
abhisheks8400,SGujar5,follower_of_follower
Isha5384,SGujar5,follower_of_follower
DrishtiPratihar,SGujar5,follower_of_follower
spatil1983,SGujar5,follower_of_follower
Anushkapant3,SGujar5,follower_of_follower
mtsingh48,SGujar5,follower_of_follower
damini2003,SGujar5,follower_of_follower
RajeshN87595409,SGujar5,follower_of_follower
Madhu21711469,SGujar5,follower_of_follower
1Soppya,SGujar5,follower_of_follower
viral_face,SGujar5,follower_of_follower
brscmbl,SGujar5,follower_of_follower
VinayDw83223892,SGujar5,follower_of_follower
imShailendra114,SGujar5,follower_of_follower
hinduyuvasangh2,SGujar5,follower_of_follower
krishnaoffice,SGujar5,follower_of_follower
ShivaniRajput_9,SGujar5,follower_of_follower
ROLLING2OUT,SGujar5,follower_of_follower
SGujar5,anubhavpandeyan,friend_of_follower
SGujar5,Roopa61960073,friend_of_follower
SGujar5,abhisheks8400,friend_of_follower
SGujar5,Isha5384,friend_of_follower
SGujar5,DrishtiPratihar,friend_of_follower
SGujar5,spatil1983,friend_of_follower
SGujar5,Anushkapant3,friend_of_follower
SGujar5,mtsingh48,friend_of_follower
SGujar5,damini2003,friend_of_follower
SGujar5,RajeshN87595409,friend_of_follower
SGujar5,Madhu21711469,friend_of_follower
SGujar5,1Soppya,friend_of_follower
SGujar5,viral_face,friend_of_follower
SGujar5,brscmbl,friend_of_follower
SGujar5,VinayDw83223892,friend_of_follower
SGujar5,imShailendra114,friend_of_follower
SGujar5,hinduyuvasangh2,friend_of_follower
SGujar5,krishnaoffice,friend_of_follower
SGujar5,ShivaniRajput_9,friend_of_follower
SGujar5,ROLLING2OUT,friend_of_follower
Shubham67126307,@BJP4Bengal,follower
HansrajMeena,Shubham67126307,follower_of_follower
Shubham67126307,HansrajMeena,friend_of_follower
Paras92014635,@BJP4Bengal,follower
Paras92014635,HansrajMeena,friend_of_follower
fgTqFDa2lgmNNzO,@BJP4Bengal,follower
fgTqFDa2lgmNNzO,HansrajMeena,friend_of_follower
Manisha74588592,@BJP4Bengal,follower
ExtrovertNikhil,Manisha74588592,follower_of_follower
Manisha74588592,ExtrovertNikhil,friend_of_follower
SUMANDA29348599,@BJP4Bengal,follower
SUMANDA29348599,ExtrovertNikhil,friend_of_follower
mkraja8,@DilipGhoshBJP,follower
Vaibhav09378630,mkraja8,follower_of_follower
AshokSi87460158,mkraja8,follower_of_follower
AjaySin47399452,mkraja8,follower_of_follower
AndukuriDevi,mkraja8,follower_of_follower
AbhiranjanT,mkraja8,follower_of_follower
myenglishlobby,mkraja8,follower_of_follower
IamAmarendra95,mkraja8,follower_of_follower
shashi1279,mkraja8,follower_of_follower
theManishRishi,mkraja8,follower_of_follower
AjayKum74150805,mkraja8,follower_of_follower
Gulshan43256909,mkraja8,follower_of_follower
DrBabluKumarTi1,mkraja8,follower_of_follower
RajagopalRaj3,mkraja8,follower_of_follower
Mahendr2021,mkraja8,follower_of_follower
ChandanBjym19,mkraja8,follower_of_follower
bjptiger123456,mkraja8,follower_of_follower
BjpAnkesh,mkraja8,follower_of_follower
BHAGWAT49422216,mkraja8,follower_of_follower
Atulatu30063048,mkraja8,follower_of_follower
SonuKrY36761798,mkraja8,follower_of_follower
mkraja8,Vaibhav09378630,friend_of_follower
mkraja8,AshokSi87460158,friend_of_follower
mkraja8,AjaySin47399452,friend_of_follower
mkraja8,AndukuriDevi,friend_of_follower
mkraja8,AbhiranjanT,friend_of_follower
mkraja8,myenglishlobby,friend_of_follower
mkraja8,IamAmarendra95,friend_of_follower
mkraja8,shashi1279,friend_of_follower
mkraja8,theManishRishi,friend_of_follower
mkraja8,AjayKum74150805,friend_of_follower
mkraja8,Gulshan43256909,friend_of_follower
mkraja8,DrBabluKumarTi1,friend_of_follower
mkraja8,RajagopalRaj3,friend_of_follower
mkraja8,Mahendr2021,friend_of_follower
mkraja8,ChandanBjym19,friend_of_follower
mkraja8,bjptiger123456,friend_of_follower
mkraja8,BjpAnkesh,friend_of_follower
mkraja8,BHAGWAT49422216,friend_of_follower
mkraja8,Atulatu30063048,friend_of_follower
mkraja8,SonuKrY36761798,friend_of_follower
vickyyuvraaj091,@DilipGhoshBJP,follower
24791f82ac60466,vickyyuvraaj091,follower_of_follower
nishiHOt,vickyyuvraaj091,follower_of_follower
surajku70334698,vickyyuvraaj091,follower_of_follower
ahgx,vickyyuvraaj091,follower_of_follower
chandreshspy,vickyyuvraaj091,follower_of_follower
GauravShankar87,vickyyuvraaj091,follower_of_follower
prawrtk,vickyyuvraaj091,follower_of_follower
sampoornabazaar,vickyyuvraaj091,follower_of_follower
psrikantpatra,vickyyuvraaj091,follower_of_follower
vickyyuvraaj091,24791f82ac60466,friend_of_follower
vickyyuvraaj091,nishiHOt,friend_of_follower
vickyyuvraaj091,surajku70334698,friend_of_follower
vickyyuvraaj091,ahgx,friend_of_follower
vickyyuvraaj091,chandreshspy,friend_of_follower
vickyyuvraaj091,GauravShankar87,friend_of_follower
vickyyuvraaj091,prawrtk,friend_of_follower
vickyyuvraaj091,sampoornabazaar,friend_of_follower
vickyyuvraaj091,psrikantpatra,friend_of_follower
Rupayan_Chakma9,@DilipGhoshBJP,follower
ImnaLongkumer1,Rupayan_Chakma9,follower_of_follower
SatyaRanjanCh15,Rupayan_Chakma9,follower_of_follower
LushonC,Rupayan_Chakma9,follower_of_follower
alone_chakma,Rupayan_Chakma9,follower_of_follower
SinghMirnali,Rupayan_Chakma9,follower_of_follower
ChakzSukra,Rupayan_Chakma9,follower_of_follower
Dr_Zonuntluanga,Rupayan_Chakma9,follower_of_follower
NabinKumarChak1,Rupayan_Chakma9,follower_of_follower
AmarsenChakma1,Rupayan_Chakma9,follower_of_follower
shantasilchakma,Rupayan_Chakma9,follower_of_follower
moondoggery,Rupayan_Chakma9,follower_of_follower
Stephen88494230,Rupayan_Chakma9,follower_of_follower
Vanlalhmuaka11,Rupayan_Chakma9,follower_of_follower
chakma_joshin,Rupayan_Chakma9,follower_of_follower
DhameiRiddhi,Rupayan_Chakma9,follower_of_follower
BJP4Mara,Rupayan_Chakma9,follower_of_follower
ShantimoyChak12,Rupayan_Chakma9,follower_of_follower
sholak_c,Rupayan_Chakma9,follower_of_follower
ChakmaRiyanto,Rupayan_Chakma9,follower_of_follower
KinadaSakma,Rupayan_Chakma9,follower_of_follower
Rupayan_Chakma9,ImnaLongkumer1,friend_of_follower
Rupayan_Chakma9,SatyaRanjanCh15,friend_of_follower
Rupayan_Chakma9,LushonC,friend_of_follower
Rupayan_Chakma9,alone_chakma,friend_of_follower
Rupayan_Chakma9,SinghMirnali,friend_of_follower
Rupayan_Chakma9,ChakzSukra,friend_of_follower
Rupayan_Chakma9,Dr_Zonuntluanga,friend_of_follower
Rupayan_Chakma9,NabinKumarChak1,friend_of_follower
Rupayan_Chakma9,AmarsenChakma1,friend_of_follower
Rupayan_Chakma9,shantasilchakma,friend_of_follower
Rupayan_Chakma9,moondoggery,friend_of_follower
Rupayan_Chakma9,Stephen88494230,friend_of_follower
Rupayan_Chakma9,Vanlalhmuaka11,friend_of_follower
Rupayan_Chakma9,chakma_joshin,friend_of_follower
Rupayan_Chakma9,DhameiRiddhi,friend_of_follower
Rupayan_Chakma9,BJP4Mara,friend_of_follower
Rupayan_Chakma9,ShantimoyChak12,friend_of_follower
Rupayan_Chakma9,sholak_c,friend_of_follower
Rupayan_Chakma9,ChakmaRiyanto,friend_of_follower
Rupayan_Chakma9,KinadaSakma,friend_of_follower
nareshk50994873,@DilipGhoshBJP,follower
nareshk50994873,ImnaLongkumer1,friend_of_follower
nareshk50994873,SatyaRanjanCh15,friend_of_follower
nareshk50994873,LushonC,friend_of_follower
nareshk50994873,alone_chakma,friend_of_follower
nareshk50994873,SinghMirnali,friend_of_follower
nareshk50994873,ChakzSukra,friend_of_follower
nareshk50994873,Dr_Zonuntluanga,friend_of_follower
nareshk50994873,NabinKumarChak1,friend_of_follower
nareshk50994873,AmarsenChakma1,friend_of_follower
nareshk50994873,shantasilchakma,friend_of_follower
nareshk50994873,moondoggery,friend_of_follower
nareshk50994873,Stephen88494230,friend_of_follower
nareshk50994873,Vanlalhmuaka11,friend_of_follower
nareshk50994873,chakma_joshin,friend_of_follower
nareshk50994873,DhameiRiddhi,friend_of_follower
nareshk50994873,BJP4Mara,friend_of_follower
nareshk50994873,ShantimoyChak12,friend_of_follower
nareshk50994873,sholak_c,friend_of_follower
nareshk50994873,ChakmaRiyanto,friend_of_follower
nareshk50994873,KinadaSakma,friend_of_follower
DubrajPal,@DilipGhoshBJP,follower
Hemanta89642188,DubrajPal,follower_of_follower
Biplab03351485,DubrajPal,follower_of_follower
MardanyaSourav,DubrajPal,follower_of_follower
DubrajPal,Hemanta89642188,friend_of_follower
DubrajPal,Biplab03351485,friend_of_follower
DubrajPal,MardanyaSourav,friend_of_follower
saikatb74028961,@DilipGhoshBJP,follower
saikatb74028961,Hemanta89642188,friend_of_follower
saikatb74028961,Biplab03351485,friend_of_follower
saikatb74028961,MardanyaSourav,friend_of_follower
rkhirithik8,@DilipGhoshBJP,follower
Mainsu2,rkhirithik8,follower_of_follower
Ews_union,rkhirithik8,follower_of_follower
PrinceRubyKumar,rkhirithik8,follower_of_follower
Archana01876305,rkhirithik8,follower_of_follower
SanatanHindu729,rkhirithik8,follower_of_follower
mukesh421336,rkhirithik8,follower_of_follower
1995KUMARVIJAY,rkhirithik8,follower_of_follower
ArchnaK79366013,rkhirithik8,follower_of_follower
SHASHIK85275716,rkhirithik8,follower_of_follower
Nitssingh3,rkhirithik8,follower_of_follower
Bihar_asspas,rkhirithik8,follower_of_follower
Vikas787787,rkhirithik8,follower_of_follower
victor_logx,rkhirithik8,follower_of_follower
lakshmanandass,rkhirithik8,follower_of_follower
shamol1234,rkhirithik8,follower_of_follower
ErSaurabhChaub1,rkhirithik8,follower_of_follower
bhansuraj123,rkhirithik8,follower_of_follower
Ishutyagi91,rkhirithik8,follower_of_follower
NitishK0768,rkhirithik8,follower_of_follower
mint7code,rkhirithik8,follower_of_follower
rkhirithik8,Mainsu2,friend_of_follower
rkhirithik8,Ews_union,friend_of_follower
rkhirithik8,PrinceRubyKumar,friend_of_follower
rkhirithik8,Archana01876305,friend_of_follower
rkhirithik8,SanatanHindu729,friend_of_follower
rkhirithik8,mukesh421336,friend_of_follower
rkhirithik8,1995KUMARVIJAY,friend_of_follower
rkhirithik8,ArchnaK79366013,friend_of_follower
rkhirithik8,SHASHIK85275716,friend_of_follower
rkhirithik8,Nitssingh3,friend_of_follower
rkhirithik8,Bihar_asspas,friend_of_follower
rkhirithik8,Vikas787787,friend_of_follower
rkhirithik8,victor_logx,friend_of_follower
rkhirithik8,lakshmanandass,friend_of_follower
rkhirithik8,shamol1234,friend_of_follower
rkhirithik8,ErSaurabhChaub1,friend_of_follower
rkhirithik8,bhansuraj123,friend_of_follower
rkhirithik8,Ishutyagi91,friend_of_follower
rkhirithik8,NitishK0768,friend_of_follower
rkhirithik8,mint7code,friend_of_follower
Swarupa06861295,@DilipGhoshBJP,follower
Swarupa06861295,Mainsu2,friend_of_follower
Swarupa06861295,Ews_union,friend_of_follower
Swarupa06861295,PrinceRubyKumar,friend_of_follower
Swarupa06861295,Archana01876305,friend_of_follower
Swarupa06861295,SanatanHindu729,friend_of_follower
Swarupa06861295,mukesh421336,friend_of_follower
Swarupa06861295,1995KUMARVIJAY,friend_of_follower
Swarupa06861295,ArchnaK79366013,friend_of_follower
Swarupa06861295,SHASHIK85275716,friend_of_follower
Swarupa06861295,Nitssingh3,friend_of_follower
