Source,Target
riyazahmad6828,MahuaMoitra
_LyadhkhorBong_,MahuaMoitra
Najibul_AITC,MahuaMoitra
RabiulI44908091,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
debopriyo_seal,MahuaMoitra
mahatosubham123,MahuaMoitra
Gkills1,MahuaMoitra
TheTrut22642514,MahuaMoitra
SoniaKa96840855,MahuaMoitra
YOUNGSLORANS,MahuaMoitra
FarukMa79499879,MahuaMoitra
PuneetSambhal,MahuaMoitra
helpless_indian,MahuaMoitra
IndianCrying,MahuaMoitra
RosanSi25666164,MahuaMoitra
SumanBasu1967,MahuaMoitra
Partho17,MahuaMoitra
VikramR48535938,MahuaMoitra
jp_clinton,MahuaMoitra
Hasim993,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
SagarBanda8,MamataOfficial
OfficialSawon,MamataOfficial
AHardekar,MamataOfficial
Pradyut35160294,MamataOfficial
itz_chillax,DidiKeBolo
VfAbishek,DidiKeBolo
AnkitIpac,DidiKeBolo
prakashpprs,DidiKeBolo
miraclefxresult,DidiKeBolo
nageswarcrick,DidiKeBolo
se_mani,DidiKeBolo
ar_pearl,DidiKeBolo
KEERTHIVASAN916,DidiKeBolo
sibiraj15,DidiKeBolo
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
BanerjeeKakan,MamataOfficial
SouravSekh2,MamataOfficial
MdGMAnsari,MamataOfficial
mustafa52953906,MamataOfficial
pratipbanerjee2,MamataOfficial
deb_jaba,MamataOfficial
Srimantaaitc,MamataOfficial
ashish_bhunia,MahuaMoitra
Sateeshkumarsk9,MahuaMoitra
VikramR48535938,MahuaMoitra
JavedIq96323130,MahuaMoitra
JuelMolla7,MahuaMoitra
ThelmaLobo_ed,MahuaMoitra
syedfareesahmed,MahuaMoitra
Reshma_nooren,MahuaMoitra
berojagarINDIAN,MahuaMoitra
bhaavdedo,MahuaMoitra
FarukMa79499879,MahuaMoitra
PuneetSambhal,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
RatanPa27378887,MahuaMoitra
arunsingh1957,MahuaMoitra
Bhushan99093387,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
ashish_bhunia,MahuaMoitra
ARPITAR26086123,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
Jayanta62385454,MahuaMoitra
indianhercules1,MahuaMoitra
ranidharker,MahuaMoitra
narendraheriya,MahuaMoitra
DeePra6,MahuaMoitra
ugurpreet313,MahuaMoitra
malhijs,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
scape1977,MahuaMoitra
SpiralHeights,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
Patki1952,MahuaMoitra
Restlesslyalive,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
nakspeaking,MahuaMoitra
aperveez,MahuaMoitra
yashodharaa,MahuaMoitra
Beingadnan1,MahuaMoitra
AMITAVAKAR19,MahuaMoitra
PuneetSambhal,MahuaMoitra
babamusharraf,MahuaMoitra
MdGMAnsari,MamataOfficial
SrkkiJaan2,MamataOfficial
subhajitdas2co1,MamataOfficial
Suparna08650811,MamataOfficial
LakhiOraw,MamataOfficial
PujaDas42355334,MamataOfficial
SayanDu57360779,MamataOfficial
ShreyaBasak11,MamataOfficial
KhushiKhatun9,MamataOfficial
just_alik,MamataOfficial
1971Neena,SitaramYechury
Sk64123097,SitaramYechury
RahulSi46346801,SitaramYechury
AiksDulichand,SitaramYechury
Dijodavid2,SitaramYechury
harmanpreetbrar,SitaramYechury
PKumar00819086,SitaramYechury
malhijs,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
gppaul3,MahuaMoitra
MorsedulAhamed,MahuaMoitra
iftek,MahuaMoitra
sahidulshaikh14,MahuaMoitra
and_minerals,MahuaMoitra
TejendraSarkar2,MamataOfficial
sumitjolly1,MamataOfficial
Firozkh46754379,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
ShreyaBanerj,MamataOfficial
Subhasi83803995,MamataOfficial
modified_hindu,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
MISTARULSK15,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
AjoyRakshit5,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
Tweet_James_,MamataOfficial
JaliluddinSekh3,MamataOfficial
AbhiKanabar1,MahuaMoitra
surjitsingh1310,MahuaMoitra
JOSHUA0791,MahuaMoitra
shamunder31s,MahuaMoitra
Shyamal41099981,MahuaMoitra
noorani_rehan,MahuaMoitra
MegaAbAr,MahuaMoitra
Nandita35193822,MahuaMoitra
SurajSuperb,MahuaMoitra
DaughterOfAFar6,MahuaMoitra
abdulla9640,SitaramYechury
abhishekns150,SitaramYechury
VishalV30392262,SitaramYechury
moinahmedansar,SitaramYechury
BrianHoogewerf,SitaramYechury
ammanadan,SitaramYechury
ChalMonoj,SitaramYechury
basu_smarajit,SitaramYechury
FaisalAhmadAbb1,SitaramYechury
Deva90519131,SitaramYechury
Hasim993,MamataOfficial
ArpitaC97766447,MamataOfficial
MonjurAlahi12,MamataOfficial
TanveerSrk3,MamataOfficial
ANIRBAN78369734,MamataOfficial
Iam_DrSloth,MamataOfficial
nayanjeet4,MamataOfficial
ashish_bhunia,MamataOfficial
nictthowrah,MamataOfficial
subhajitdas2co1,MamataOfficial
imranal61369385,AITCofficial
SAMIRAL44082669,AITCofficial
3kA6601NxLYwaRg,AITCofficial
Sanowerhussain9,AITCofficial
sangeetaydvanju,AITCofficial
SAYANDU02650968,AITCofficial
Rahul45215606,AITCofficial
SayanMu54930235,AITCofficial
SumitRa99012432,AITCofficial
ahmad_faraz80,AITCofficial
TejendraSarkar2,MamataOfficial
filmfundalogy,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
ShreyaBanerj,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
Hasim993,MamataOfficial
HMoN18,MamataOfficial
aitcritam,AITCofficial
coolestabhi14,AITCofficial
sudarshanmann11,AITCofficial
SabangSangram,AITCofficial
Mdwasim53878714,AITCofficial
SKAkram38518779,AITCofficial
SanjibP61211915,AITCofficial
Suvendu33813459,AITCofficial
Biswana30100607,AITCofficial
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
MLASabina,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Firozkh46754379,MamataOfficial
JyotiPrasadBand,MamataOfficial
MAAHIRMURSHED2,MamataOfficial
PRALAYD40307548,MamataOfficial
AsrafNakib,derekobrienmp
SKFIRDOSALI4,derekobrienmp
MdHalim48386165,derekobrienmp
MalayNa44534711,derekobrienmp
AbdulKh72514539,derekobrienmp
WashimA29990608,derekobrienmp
Tohidur46178288,derekobrienmp
ankur_haroa,derekobrienmp
Hasim993,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
RajeevK85481947,MamataOfficial
mustafa52953906,MamataOfficial
GhatakSandip,MamataOfficial
ProdhanArghya,MamataOfficial
Patki1952,MahuaMoitra
shantandrak,MahuaMoitra
FarukMa79499879,MahuaMoitra
mani24sjcpl,MahuaMoitra
rakesh31046324,MahuaMoitra
Pain07001762,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
nooruddinshabaz,MahuaMoitra
Krishna0012351,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
narsinghh99,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
skp__2016,MahuaMoitra
IndianCrying,MahuaMoitra
Titir01754174,MahuaMoitra
mallick_emily,MahuaMoitra
MdNoorA22286087,MahuaMoitra
BAtamnirbhar,MahuaMoitra
MANINDR28367092,MahuaMoitra
Samrat63997071,MahuaMoitra
Somenat63100167,MahuaMoitra
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
MLASabina,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Iftequa91072512,MamataOfficial
Snehasi08781908,MamataOfficial
Firozkh46754379,MamataOfficial
JyotiPrasadBand,MamataOfficial
MAAHIRMURSHED2,MamataOfficial
Najibul_AITC,MahuaMoitra
Gkills1,MahuaMoitra
roopashrisinha1,MahuaMoitra
MdHabib58765634,MahuaMoitra
SoniaKa96840855,MahuaMoitra
bashbas12430376,MahuaMoitra
AmitNimej,MahuaMoitra
Mustafa06742579,MahuaMoitra
Aditya7860,MahuaMoitra
FarukMa79499879,MahuaMoitra
VikramR48535938,MahuaMoitra
sukesh1968,MahuaMoitra
happyoye,MahuaMoitra
VAIBHAVI180,MahuaMoitra
UMarotrao,MahuaMoitra
Srinivas_V_R,MahuaMoitra
VikramR48535938,MahuaMoitra
guptaosheen,MahuaMoitra
MdFiroj87244331,MahuaMoitra
Najibul_AITC,AITCofficial
bengali_boss,AITCofficial
NasifSarkar,AITCofficial
AmaanSaraza,AITCofficial
Johnny23298865,AITCofficial
prabirD629042,AITCofficial
PalitLalit,AITCofficial
777INZA777,AITCofficial
Codyxeno,AITCofficial
MLASabina,AITCofficial
AhadAli2020,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
SudipGa05526603,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SrirupBhunia,MamataOfficial
maidul_middya,MamataOfficial
maidul_middya,MamataOfficial
MAHIsouravmaji,MamataOfficial
Mukesh15870387,MamataOfficial
himanshujoshiji,MahuaMoitra
hunter_vinay,MahuaMoitra
riyazahmad6828,MahuaMoitra
IndianCrying,MahuaMoitra
Savier82462931,MahuaMoitra
barsha_paira,MahuaMoitra
shah_uk1,MahuaMoitra
BAtamnirbhar,MahuaMoitra
openheartwasim,MahuaMoitra
Samrat63997071,MahuaMoitra
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
SoumenSamui11,MamataOfficial
RonyMon31958913,MamataOfficial
SantuDa05231580,MamataOfficial
vincy_winsee,MamataOfficial
JyotiChowdhur17,MamataOfficial
SujitDa16544109,MamataOfficial
JitunNaiya,MamataOfficial
SkJaliluddin,MamataOfficial
AnkitSa98172626,MahuaMoitra
Najibul_AITC,MahuaMoitra
debopriyo_seal,MahuaMoitra
roopashrisinha1,MahuaMoitra
indiavoicetwitt,MahuaMoitra
KoomarIndranee1,MahuaMoitra
SoniaKa96840855,MahuaMoitra
NadimSi51304254,MahuaMoitra
grizzlyroff,MahuaMoitra
SanjayKrYadav,MahuaMoitra
NayakSays,AITCofficial
ScholarshipAle1,AITCofficial
JamaderSaker,AITCofficial
ArupNathu,AITCofficial
Najibul_AITC,AITCofficial
SumitKu51032952,AITCofficial
Najibul_AITC,AITCofficial
PronayRoyChowd1,AITCofficial
subhajitdas2co1,AITCofficial
sp_spsingh,AITCofficial
UttamPa62475182,MamataOfficial
Hasim993,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
ranjitc55885604,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
Subhasi83803995,MamataOfficial
Hasim993,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
mandirabasuind1,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
souvikm00903231,MamataOfficial
GulaabJa,MamataOfficial
JyotiChowdhur17,MamataOfficial
SandipChand19,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
BapiMir5,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
JitunNaiya,MamataOfficial
AtanuCh39722422,MamataOfficial
SkJaliluddin,MamataOfficial
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
SUSANTA87468790,SuvenduWB
TuhinMa47451921,SuvenduWB
Debu30335133,SuvenduWB
SandipChand19,SuvenduWB
JoydebM32636209,SuvenduWB
prasantanaska99,SuvenduWB
BuddhadebGhora1,SuvenduWB
KuntlMitra,SuvenduWB
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
ashish_bhunia,MamataOfficial
tmc_midde,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
ManikOfficial18,MamataOfficial
MdSujau52101669,MamataOfficial
Pradyut35160294,MamataOfficial
AbhishekAitc088,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
Jafikulislam100,MamataOfficial
MISTARULSK15,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
subhajitdas2co1,MamataOfficial
MausumiSaha3,MamataOfficial
SouravDindaBJP,SuvenduWB
SouravDindaBJP,SuvenduWB
PankajD81795468,SuvenduWB
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
Manoran94548501,SuvenduWB
PalashH35432022,SuvenduWB
santosh10412541,SuvenduWB
TaposhG79345987,SuvenduWB
Debasis57575540,SuvenduWB
Hasim993,MamataOfficial
SantuDa05231580,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
VishnuBhuyan,MamataOfficial
Santinagar13,MamataOfficial
AbdurRafiqLask2,MamataOfficial
VishnuBhuyan,MamataOfficial
MdGMAnsari,MamataOfficial
TejendraSarkar2,MamataOfficial
Firozkh46754379,MamataOfficial
ManikSkin,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
Subhasi83803995,MamataOfficial
Prahlad68650157,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
Kamta_Gee,MahuaMoitra
ahmad_saakib,MahuaMoitra
dreammail4u,MahuaMoitra
PRASENJ88493509,MahuaMoitra
AjayKum26534771,MahuaMoitra
Tam85927918,MahuaMoitra
noorulshaikh,MahuaMoitra
D7349181464,MahuaMoitra
rajendra3737,MahuaMoitra
MdAzher_13,MahuaMoitra
MashilkarNeha,MahuaMoitra
FarukMa79499879,MahuaMoitra
smartgeek0001,MahuaMoitra
mani24sjcpl,MahuaMoitra
rakesh31046324,MahuaMoitra
Pain07001762,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
nooruddinshabaz,MahuaMoitra
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
bengpengg,MamataOfficial
AlokeBh76511029,MamataOfficial
MLASabina,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Snehasi08781908,MamataOfficial
Nilhari9,MamataOfficial
PardipBhattach1,derekobrienmp
Mainulh31042806,derekobrienmp
B4EaH2GK8PGnAwr,derekobrienmp
Sahebch16427215,derekobrienmp
SKAkram38518779,derekobrienmp
gmk_86,derekobrienmp
himansu_sharma7,derekobrienmp
papan_baya,derekobrienmp
hooalkula920,derekobrienmp
manisankarsaha4,derekobrienmp
TejendraSarkar2,MamataOfficial
Najibul_AITC,MamataOfficial
Firozkh46754379,MamataOfficial
PRALAYD40307548,MamataOfficial
Humayun19968067,MamataOfficial
Saurabh_Pathak7,MamataOfficial
LaljiBadya,MamataOfficial
Najibul_AITC,MamataOfficial
tpaul5196,MamataOfficial
MANASKU20832554,MamataOfficial
malhijs,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
MairaIndian,MahuaMoitra
WasiAkaramKhan3,MahuaMoitra
aslam55a,MahuaMoitra
Jasjeet20337101,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
AayanSk_,MahuaMoitra
nicky_mocker124,MahuaMoitra
ArupNathu,derekobrienmp
Najibul_AITC,derekobrienmp
ITAEWON73041226,derekobrienmp
JyotiChowdhur17,derekobrienmp
Progres49007912,derekobrienmp
Debasis76593807,derekobrienmp
BAPANDA12247804,derekobrienmp
TusharN69829675,derekobrienmp
sahabud49154726,derekobrienmp
SkSaidulHaque8,derekobrienmp
nAZbSXveVUbOGjB,AITCofficial
MANASKU20832554,AITCofficial
aitcritam,AITCofficial
AlshafaKhan2,AITCofficial
CoochbeharT,AITCofficial
MdHabib58765634,AITCofficial
ManikHaque3,AITCofficial
Subhasi83803995,AITCofficial
AbdulGa07885320,AITCofficial
anmolkr1412,AITCofficial
Hasim993,MamataOfficial
SantuDa05231580,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
AbdurRafiqLask2,MamataOfficial
FamTapas,MamataOfficial
MdGMAnsari,MamataOfficial
RajeevK85481947,MamataOfficial
Hasim993,MamataOfficial
BapiMir5,MamataOfficial
MonjurAlahi12,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
RajeevK85481947,MamataOfficial
mustafa52953906,MamataOfficial
malhijs,MahuaMoitra
FarukMa79499879,MahuaMoitra
scape1977,MahuaMoitra
Davinde03515988,MahuaMoitra
indialifein,MahuaMoitra
Hell110Su,MahuaMoitra
hizo_mizo,MahuaMoitra
ShreyaBanerj,MahuaMoitra
GulaabJa,MamataOfficial
JyotiChowdhur17,MamataOfficial
GulaabJa,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
subhajitdas2co1,MamataOfficial
maidul_middya,MamataOfficial
maidul_middya,MamataOfficial
Shyamal41099981,MamataOfficial
jasidul_rahaman,MamataOfficial
venitasjf1,MahuaMoitra
Shyamalgangul14,MahuaMoitra
shiv_k_deol,MahuaMoitra
sukesh1968,MahuaMoitra
iam_Ballari,MahuaMoitra
Mohamma63736999,MahuaMoitra
MaheshS50756896,MahuaMoitra
jeynarayanan271,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
mdaslam48365235,MahuaMoitra
AircelHamid,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
SawoodHussain3,MahuaMoitra
SagarSr52708516,MahuaMoitra
Mohit_Kochhar98,MahuaMoitra
SubhashSarkar_,MahuaMoitra
AbdulHa09352940,MahuaMoitra
ChikenTandoori,MahuaMoitra
zainsaleh,MahuaMoitra
AircelHamid,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
Abhishe17332962,MahuaMoitra
kunju7103,MahuaMoitra
dericksam,MahuaMoitra
ShabbirIND,MahuaMoitra
Satyalap_Tweets,MahuaMoitra
AdityaMaity50,MahuaMoitra
IamGandhi__,MahuaMoitra
abbashussain001,MahuaMoitra
SandipChand19,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
AjoyRakshit5,MamataOfficial
MISTARULSK15,MamataOfficial
SantuDa05231580,MamataOfficial
JitunNaiya,MamataOfficial
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
SanjayKrYadav,MahuaMoitra
bjmahal,MahuaMoitra
roopashrisinha1,MahuaMoitra
bineetminz,MahuaMoitra
antidotes07,MahuaMoitra
Jasbirgrewal14,MahuaMoitra
JitKaramjit,MahuaMoitra
Hasim993,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
sushmibhaduri28,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
JUNEDAHMEDMOHA2,MahuaMoitra
Nazeemahmed07,MahuaMoitra
TapanPolley8,MahuaMoitra
Najibul_AITC,MahuaMoitra
Rajababuch1,MahuaMoitra
roopashrisinha1,MahuaMoitra
PraCoolkarni,MahuaMoitra
dcpal60,MahuaMoitra
Sunnyma61819719,MahuaMoitra
RaviCDasgupta1,MahuaMoitra
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
TapanKrSantra1,SuvenduWB
SandipChand19,SuvenduWB
opgamin18704499,SuvenduWB
SwapanSenapat10,SuvenduWB
Sahadev61279274,SuvenduWB
KuntlMitra,SuvenduWB
rupsamitra4,SuvenduWB
Madhumi69263117,SuvenduWB
FarukMa79499879,MahuaMoitra
PuneetSambhal,MahuaMoitra
ashish_bhunia,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
SoumenSamui11,MahuaMoitra
JabbarS47053577,MahuaMoitra
Kashif_Jawaid86,MahuaMoitra
BVijayyadav,MahuaMoitra
gupta_aparupa,MahuaMoitra
AnilKumar0901,SitaramYechury
simrenverma,SitaramYechury
pradeepappu,SitaramYechury
SujitkChowdhury,SitaramYechury
swadeshibanker,SitaramYechury
SoumyaR71125166,SitaramYechury
JyothiRajesh4,SitaramYechury
AiksDulichand,SitaramYechury
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
MairaIndian,MahuaMoitra
venitasjf1,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
KhangamSiro,MahuaMoitra
DrJayanThiyagu,MahuaMoitra
baputee,MahuaMoitra
KalikrishnaMon2,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Shyamalgangul14,MahuaMoitra
Giyasuddinlask7,MahuaMoitra
ZahidJagirdar,MahuaMoitra
aitc_mohobul,MahuaMoitra
Kartick13207172,MahuaMoitra
Satyalap_Tweets,MahuaMoitra
Amro_speaks,MahuaMoitra
FarukMa79499879,MahuaMoitra
SouravDindaBJP,SuvenduWB
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
aich_madhumita,SuvenduWB
MiliRoy48101845,SuvenduWB
SandipChand19,SuvenduWB
SandipChand19,SuvenduWB
KuntlMitra,SuvenduWB
vinnay_yadav,SuvenduWB
ASHISH52754135,SuvenduWB
SouravDindaBJP,SuvenduWB
AbulKal63743048,SuvenduWB
SouravDindaBJP,SuvenduWB
Prasenj13175515,SuvenduWB
SouravDindaBJP,SuvenduWB
PranabP25505116,SuvenduWB
Subhaji06733653,SuvenduWB
RajibMo13542379,SuvenduWB
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
soumitrag07,MamataOfficial
AtanuCh39722422,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
Shailes00352976,MamataOfficial
Santinagar13,MamataOfficial
Subhasi83803995,MamataOfficial
Hasim993,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
souvikm00903231,MamataOfficial
GulaabJa,MamataOfficial
Madhab99330512,MamataOfficial
JyotiChowdhur17,MamataOfficial
RedPencil20,MahuaMoitra
RajaCho06655764,MahuaMoitra
malhijs,MahuaMoitra
SUBHAJI35836805,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
Directtalk18,MahuaMoitra
joyjitguha,MahuaMoitra
SahniTony,MahuaMoitra
Najibul_AITC,MahuaMoitra
prarrthona,MahuaMoitra
PGM_AITC,MahuaMoitra
RealChowkidar,MahuaMoitra
Nazeemahmed07,MahuaMoitra
NasirHu37125332,MahuaMoitra
Samseer55929471,MahuaMoitra
Animesh84808084,MahuaMoitra
BubaiBairagi12,MamataOfficial
TejendraSarkar2,MamataOfficial
RajaSar24703351,MamataOfficial
MLASabina,MamataOfficial
imsouvikb,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Snehasi08781908,MamataOfficial
SuprotimGhosh10,MamataOfficial
BananiD43869922,BJP4Bengal
Bajrang10998328,BJP4Bengal
Abhishe39297530,BJP4Bengal
AbhaMistri,BJP4Bengal
RamenGh81005297,BJP4Bengal
Prasant49947904,BJP4Bengal
TapomoyGhosh2,BJP4Bengal
Rabindr47934183,BJP4Bengal
RDMilan8250,BJP4Bengal
musam_sk,MamataOfficial
iamKoli10,MamataOfficial
rajeevgoyal7,MamataOfficial
TejendraSarkar2,MamataOfficial
RajaSar24703351,MamataOfficial
SouvikM99875820,MamataOfficial
Souvik14062207,MamataOfficial
AyushDu50586127,MamataOfficial
RamGopa09562424,MamataOfficial
hbdey123,MamataOfficial
its_rjrupesh,MamataOfficial
Biswaji51821114,MamataOfficial
askvinaysingh,MamataOfficial
sanjeeda_sk,MamataOfficial
UttamPa62475182,MamataOfficial
GulaabJa,MamataOfficial
JyotiChowdhur17,MamataOfficial
GulaabJa,MamataOfficial
Soumyad68821660,MamataOfficial
amitshaw2511,MamataOfficial
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
manishintouch,MahuaMoitra
ZahidJagirdar,MahuaMoitra
8cb3975810e64bb,MahuaMoitra
pandhersimran25,MahuaMoitra
sumit_bali14,MahuaMoitra
PuneetSambhal,MahuaMoitra
marigold3007,MahuaMoitra
UttamJa43722733,DilipGhoshBJP
SUDEBBYAPARI1,DilipGhoshBJP
baranwal1956,DilipGhoshBJP
SwapanKumarMai7,DilipGhoshBJP
ChandraBor,DilipGhoshBJP
ShibuPaul100,DilipGhoshBJP
SanjibK67358091,DilipGhoshBJP
ANIRBAN60273768,DilipGhoshBJP
GOUTAMD33290327,DilipGhoshBJP
UttamJa43722733,DilipGhoshBJP
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
shiv_k_deol,MahuaMoitra
AslamKh12393873,MahuaMoitra
ZahidJagirdar,MahuaMoitra
Satyalap_Tweets,MahuaMoitra
FarukMa79499879,MahuaMoitra
karanmarwaha,MahuaMoitra
shindeabhijit,MahuaMoitra
thiccc_lady,MahuaMoitra
KaustubhTrive11,MamataOfficial
Najibul_AITC,MamataOfficial
ShreyaBanerj,MamataOfficial
Subhasi83803995,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
Hasim993,MamataOfficial
JamaderSaker,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
bakrawala_zaid,MahuaMoitra
Najibul_AITC,MahuaMoitra
roopashrisinha1,MahuaMoitra
Javedjamy,MahuaMoitra
AAbdulyaseen,MahuaMoitra
neetichopra1,MahuaMoitra
DrReena_Singh,MahuaMoitra
AdityaGotmare8,MahuaMoitra
Singhdeep37,MahuaMoitra
GulaabJa,MahuaMoitra
GulaabJa,derekobrienmp
B_S_Phartyal,derekobrienmp
Narendr61127289,derekobrienmp
JyotiChowdhur17,derekobrienmp
BadigerInc,derekobrienmp
AapKaDineshRana,derekobrienmp
Hajra55905128,derekobrienmp
sandeep_2021,derekobrienmp
gmk_86,derekobrienmp
taqvis,derekobrienmp
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
